budget,genres,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
160000000,Fantasy-Adventure-Animation-Comedy-Family,810,ambush-sadness-stage-liberation of prisoners-island-traitor-shipwreck-prince-ship-donkey-kingdom-theatre play-transformation-conciliation-tricks-heir to the throne-assault-boarding school-coup d'etat-teacher-best friend-dragon-cowardliness-pregnancy-capture-duringcreditsstinger,en,Shrek the Third,42.986467,2007-05-17,798958165,93.0,Français,Released,Shrek the Third,6.0,2278
160000000,Action-Adventure-Fantasy,68735,video game-elves-orcs-magic-chase-based on comic book-sorcerer-fictional war-based on video game-wizard-fictional language-muscles-orc-sword and sorcery,en,Warcraft,63.148529,2016-05-25,433677183,123.0,English,Released,Warcraft,6.3,2268
155000000,Science Fiction-Action-Thriller-Adventure,87101,saving the world-artificial intelligence-cyborg-killer robot-future-time travel-dystopia-sequel-fiction-duringcreditsstinger-3d,en,Terminator Genisys,202.04263500000002,2015-06-23,440603537,126.0,English,Released,Terminator Genisys,5.8,3631
155000000,Adventure-Family-Fantasy,10140,based on novel-magic-good vs evil-king-narnia-fantasy world-knife held to throat-snowing-quest,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,49.661984000000004,2010-08-13,415686217,113.0,English,Released,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514
140000000,History-Romance-War,676,nurse-patriotism-hawaii-world war ii-pilot-pearl harbor-u.s. air force-airplane-war-army-love-pin-up,en,Pearl Harbor,34.20669,2001-05-21,449220945,183.0,Français-English-日本語,Released,Pearl Harbor,6.6,1791
150000000,Adventure-Science Fiction-Action,1858,destroy-transformation-alien-based on toy-transformers-robot-duringcreditsstinger-teenage hero,en,Transformers,25.468493,2007-06-27,709709780,144.0,Español-English,Released,Transformers,6.6,4040
155000000,War-History-Action-Adventure-Drama-Romance,1966,aristotle-egypt-greece-persia-elephant-campaign-alexander the great-homosexuality-gay relationship-ancient world,en,Alexander,39.019228999999996,2004-11-21,167298192,175.0,English,Released,Alexander,5.6,927
150000000,Adventure-Fantasy-Family-Mystery,675,prophecy-witch-loss of lover-magic-cutting the cord-child hero-dying and death-broom-sorcerer's apprentice-school of witchcraft-black magic-death of a friend-sorcery-occultism,en,Harry Potter and the Order of the Phoenix,78.14439499999999,2007-06-28,938212738,138.0,English,Released,Harry Potter and the Order of the Phoenix,7.4,5494
150000000,Adventure-Fantasy-Family,674,magic-dying and death-broom-sorcerer's apprentice-school of witchcraft-chosen one-black magic-boarding school-vision-tournament-teenager-wizard-teenage hero-based on young adult novel,en,Harry Potter and the Goblet of Fire,101.250416,2005-11-05,895921036,157.0,English-Français,Released,Harry Potter and the Goblet of Fire,7.5,5608
150000000,Fantasy-Action,8960,flying-alcohol-love of one's life-forbidden love-lovers-affection-advertising expert-alcoholism-invulnerability-superhero-pokies-duringcreditsstinger,en,Hancock,56.758410999999995,2008-07-01,624029371,92.0,English-日本語,Released,Hancock,6.2,2961
150000000,Drama-Horror-Action-Thriller-Science Fiction,6479,saving the world-lost civilisation-post-apocalyptic-dystopia-matter of life and death-alone-helplessness-virus-pandemic,en,I Am Legend,70.867401,2007-12-14,585349010,101.0,English,Released,I Am Legend,6.9,4853
150000000,Adventure-Comedy-Family-Fantasy,118,london england-father son relationship-chocolate-factory worker-based on novel-parents kids relationship-candy-overweight child-grandfather grandson relationship-teacher,en,Charlie and the Chocolate Factory,53.905592000000006,2005-07-13,474968763,115.0,English,Released,Charlie and the Chocolate Factory,6.7,3624
150000000,Animation-Comedy-Family-Fantasy,2062,paris-brother brother relationship-expensive restaurant-river-cook-mouse-confidence-roof-window-leaving one's family-work-restaurant critic-kitchen-spice-court-cookbook-family-chef-rat,en,Ratatouille,65.677399,2007-06-22,623722818,111.0,English,Released,Ratatouille,7.5,4369
150000000,Action-Crime-Drama,272,himalaya-martial arts-dc comics-crime fighter-secret identity-undercover-hero-loss of father-society-gotham city-vigilante-superhero-based on comic book-rivalry-tragic hero-ninja-good vs evil-crime-super powers-haunted by the past-evil doctor-escapade-master villain-fighting crime-unfulfillment-love and romance-unfulfilled love,en,Batman Begins,115.040024,2005-06-10,374218673,140.0,English-اردو-普通话,Released,Batman Begins,7.5,7359
150000000,Family-Animation,10527,africa-jealousy-dance-hunger-lion-zoo-hippopotamus-chimp-penguin-volcano-madagascar-airplane-zebra-sequel-shark-imax-duringcreditsstinger,en,Madagascar: Escape 2 Africa,44.141021,2008-10-30,603900354,89.0,English-Italiano-ภาษาไทย,Released,Madagascar: Escape 2 Africa,6.2,1810
150000000,Adventure-Fantasy-Action-Comedy-Family,18360,museum-theodore roosevelt-duringcreditsstinger-amelia earhart-smithsonian,en,Night at the Museum: Battle of the Smithsonian,81.781591,2009-05-20,413106170,105.0,English,Released,Night at the Museum: Battle of the Smithsonian,5.9,1971
150000000,Adventure-Action-Thriller-Science Fiction,2080,corruption-mutant-boxer-army-marvel comic-superhero-aftercreditsstinger-duringcreditsstinger,en,X-Men Origins: Wolverine,5.954333999999999,2009-04-28,373062864,107.0,English,Released,X-Men Origins: Wolverine,6.2,4021
150000000,Adventure-Action-Thriller-Science Fiction,605,saving the world-artificial intelligence-man vs machine-flying-philosophy-fortune teller-kung fu-underground world-killer robot-temple-subway-dream-sun-hero-fight-sunlight-computer virus-key-future-precognition-super computer-machine town-ying yang-dying and death-virtual reality-dystopia-computer-faith-world religion-truth-rescue-mission-cyberpunk-woman director-yin yang-gnosticism,en,The Matrix Revolutions,73.313918,2003-11-05,424988211,129.0,English-Français,Released,The Matrix Revolutions,6.4,3096
150000000,Animation-Adventure-Family,109445,queen-musical-princess-betrayal-snowman-animation-reindeer-curse-snow-troll-mountain climber-aftercreditsstinger-woman director-3d,en,Frozen,165.12536599999999,2013-11-27,1274219009,102.0,English,Released,Frozen,7.3,5295
150000000,Adventure-Action-Thriller-Science Fiction,604,saving the world-artificial intelligence-man vs machine-martial arts-kung fu-underground world-dream-hero-fight-computer virus-key-future-plato-precognition-rave-dying and death-virtual reality-dystopia-computer-faith-world religion-truth-mission-cyberpunk-woman director-gnosticism,en,The Matrix Reloaded,70.78591,2003-05-15,738599701,138.0,English,Released,The Matrix Reloaded,6.7,3443
170000000,Action-Adventure-Fantasy,76338,marvel comic-superhero-based on comic book-hostile takeover-norse mythology-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe-3d-asgard,en,Thor: The Dark World,99.499595,2013-10-29,644571402,112.0,English,Released,Thor: The Dark World,6.8,4755
150000000,Action-Adventure-Science Fiction-Thriller,76341,future-chase-post-apocalyptic-dystopia-australia-rescue-survival-on the run-convoy-peak oil-dark future,en,Mad Max: Fury Road,434.27856399999996,2015-05-13,378858340,120.0,English,Released,Mad Max: Fury Road,7.2,9427
150000000,Thriller-Mystery,13448,rome-vatican-based on novel-symbolism-christian-illuminati-quantum mechanics-prequel-anti matter-conspiracy-investigator-catholicism-cern,en,Angels & Demons,67.447636,2009-05-13,356613439,138.0,English-Italiano-Latin-Français-Deutsch-普通话,Released,Angels & Demons,6.5,2129
150000000,Adventure-Fantasy-Action,10195,new mexico-banishment-shield-marvel comic-hammer-superhero-based on comic book-redemption-norse mythology-aftercreditsstinger-marvel cinematic universe-3d-asgard-odin-heimdall,en,Thor,86.493424,2011-04-21,449326618,115.0,English,Released,Thor,6.6,6525
150000000,Animation-Family-Adventure-Comedy,13053,hamster-kids and family-animal-cat vs dog-duringcreditsstinger-dog cat friendship-animal lead-girl dog relationship,en,Bolt,41.845878000000006,2008-11-21,309979994,98.0,English,Released,Bolt,6.3,1750
150000000,Fantasy-Action-Adventure-Family-Comedy,19585,dyr-duringcreditsstinger,en,G-Force,26.710397999999998,2009-07-21,292817841,88.0,English,Released,G-Force,5.1,510
150000000,Adventure,57165,underworld-hades-mythology-greek mythology-zeus-perseus-gods-ancient greece-based on greek myth-ares-3d,en,Wrath of the Titans,44.927634999999995,2012-03-27,301000000,99.0,English,Released,Wrath of the Titans,5.5,1431
150000000,Comedy-Fantasy,62213,witch-imprisonment-vampire-curse-fish out of water-chains-gothic-madness-old house-lost love-angry mob-18th century-ghost-hidden room-old mansion,en,Dark Shadows,50.306728,2012-05-08,245527149,113.0,English,Released,Dark Shadows,5.7,2320
150000000,Action-Adventure-Thriller,177677,london england-spy-austria-villain-sequel-mission-conspiracy-vienna opera-vienna,en,Mission: Impossible - Rogue Nation,114.52223700000002,2015-07-23,682330139,131.0,Deutsch-English-svenska,Released,Mission: Impossible - Rogue Nation,7.1,3224
150000000,Drama-Horror-Thriller,7978,father son relationship-victorian england-remake-rural setting-werewolf,en,The Wolfman,21.214571,2010-02-11,0,102.0,English,Released,The Wolfman,5.5,549
150000000,Family-Animation-Adventure-Comedy,5559,factory worker-tennis-flower-florist-flower shop-pilot-college-airplane-beehive-court-aftercreditsstinger,en,Bee Movie,29.332905,2007-10-28,287594577,91.0,English,Released,Bee Movie,5.7,1171
150000000,Animation-Family,49444,martial arts-hope-fleet-panda-mission-woman director,en,Kung Fu Panda 2,51.247321,2011-05-25,665692281,91.0,English,Released,Kung Fu Panda 2,6.7,1880
150000000,Action-Adventure-Family-Fantasy,10196,fire-ice-war ship-prince-kingdom-water-village-arrest-remake-attack-avatar-air-spirit-world-domination-cheering,en,The Last Airbender,33.769335999999996,2010-06-30,318502923,103.0,English,Released,The Last Airbender,4.7,1151
150000000,Adventure-Action-Thriller,956,berlin-cia-vatican-white house-secret identity-secret-explosive-mobile phone-map-traitor-mask-honeymoon-shanghai-pretended murder-secret mission-letter-funeral-covered investigation-to shoot dead-secret agent-video-stamp-hard drive-e-mail-decipherment-suitcase-computer-revenge-murder-mission-hospital-duel-disguise-celebration-good and bad-research laboratory-blast,en,Mission: Impossible III,63.079003,2006-05-03,397850012,126.0,Deutsch-English-Italiano-普通话-Český-广州话 / 廣州話,Released,Mission: Impossible III,6.5,2028
150000000,Action-Drama-Thriller,117251,usa president-conspiracy-secret service-the white house,en,White House Down,39.004588,2013-06-27,205366737,131.0,English,Released,White House Down,6.4,1891
150000000,Adventure-Animation-Family,50321,boy-alien-rescue-martian-alien abduction-alien invasion-based on children's book-duringcreditsstinger,en,Mars Needs Moms,12.362599000000001,2011-03-09,38992758,88.0,English,Released,Mars Needs Moms,5.5,199
149000000,Adventure-Animation-Comedy-Family,11619,london england-underworld-return-ship-frog-girlfriend-rubin,en,Flushed Away,22.550135,2006-10-22,64459316,85.0,English,Released,Flushed Away,6.0,874
150000000,Adventure-Family-Fantasy,266647,flying-magic-fairy tale-peter pan-mermaid-pirate-fantasy world,en,Pan,48.03528,2015-09-24,128388320,111.0,English,Released,Pan,5.9,954
145000000,Animation-Adventure-Family,82703,father son relationship-egypt-intelligence-adoption-time travel-boy-child prodigy-friendship-growing up-children-talking animal-talking dog-dog-first love-ancient egypt-time traveler-duringcreditsstinger-new school-george washington-gags-trouble-time paradox-prodigy,en,Mr. Peabody & Sherman,38.73494,2014-02-07,272912430,92.0,English,Released,Mr. Peabody & Sherman,6.7,843
175000000,Adventure-Drama-War,652,brother brother relationship-adultery-mythology-beauty-trojan war-bravery-wall-fraud-hostility-epic-sword fight-battlefield-ancient world-pyre-ancient greece-trojan horse-trojan-bronze age-sparta greece-helen of troy-homer's iliad,en,Troy,66.803149,2004-05-13,497409852,163.0,English,Released,Troy,6.9,2759
145000000,Animation-Family,80321,madagascar-3d,en,Madagascar 3: Europe's Most Wanted,44.989191999999996,2012-06-06,746921274,93.0,English-Español-ภาษาไทย,Released,Madagascar 3: Europe's Most Wanted,6.4,1808
140000000,Adventure-Action-Thriller,36669,laser-british secret service-secret service agent-space based weapon,en,Die Another Day,54.159392000000004,2002-11-17,431971116,133.0,English-한국어/조선말-广州话 / 廣州話-Deutsch-Español-Íslenska-Italiano,Released,Die Another Day,5.8,1092
144000000,Action-Fantasy-Comedy,43074,female friendship-ghost hunting-reboot-ghost,en,Ghostbusters,66.21806,2016-07-14,229147509,116.0,English,Released,Ghostbusters,5.3,2142
140000000,Action-Thriller-Science Fiction-Adventure,95,saving the world-paris-moon-cataclysm-asteroid-self sacrifice-nasa-space marine-loss of father-daughter-space-wedding-astronaut-eiffel tower paris-duringcreditsstinger-disaster movie-space centre,en,Armageddon,58.485967,1998-07-01,553799566,151.0,English-Pусский,Released,Armageddon,6.4,2482
140000000,Action-Adventure-Comedy-Science Fiction,608,saving the world-secret identity-sun glasses-undercover-space marine-illegal immigration-deportation-new identity-flying saucer-light-firearm-alien-fictional government agency,en,Men in Black II,91.332849,2002-07-03,441818803,88.0,English,Released,Men in Black II,6.0,3114
70000000,Adventure-Action-Animation,2310,denmark-nordic mythology-lie-pride and vanity-folk hero-human weakness-viking-alienation-festival hall-sin-royalty-curse-battle-ancient world-adult animation-motion capture,en,Beowulf,35.601665000000004,2007-11-05,195735876,115.0,English,Released,Beowulf,5.5,841
145000000,Action-Adventure-Animation-Comedy-Family,140300,china-martial arts-kung fu-village-panda-sequel-talking animal-anthropomorphism-dragon-ancient china-wuxia-woman director,en,Kung Fu Panda 3,56.747978,2016-01-23,521170825,95.0,English,Released,Kung Fu Panda 3,6.7,1603
145000000,Action-Thriller-Adventure,56292,fight-sequel-mission-explosion-broken arm-imax-nuclear threat,en,Mission: Impossible - Ghost Protocol,77.77476999999999,2011-12-07,694713380,133.0,English-Pусский-Français-العربية-svenska,Released,Mission: Impossible - Ghost Protocol,6.8,3972
145000000,Fantasy-Animation-Family,81188,dream-santa claus-nightmare-easter bunny-tooth fairy-jack frost-sandman-duringcreditsstinger,en,Rise of the Guardians,61.788035,2012-11-21,306941670,97.0,Français-English,Released,Rise of the Guardians,7.1,1922
100000000,Comedy,7552,based on novel-desperation-robber-hold-up robbery-remake-suburbia-loss of job-humiliation-unemployment-bankruptcy-travel agent-riches to rags-bearer bonds-comeuppance,en,Fun with Dick and Jane,25.159167999999998,2005-12-21,202026112,90.0,English,Released,Fun with Dick and Jane,5.9,627
140000000,Drama-Action-War-History,616,japan-war crimes-sense of guilt-swordplay-general-samurai-war veteran-katana-sword-arms deal-homeland-emperor-language barrier-self-discovery-mountain village-foreign legion-mercenary-campaign-commercial agreement-insurgence-leader-war strategy-gettysburg-loss of husband-slaughter-soldier-alcoholic-u.s. soldier-japanese army-19th century-war trauma,en,The Last Samurai,52.341226,2003-12-05,456758981,154.0,English-日本語,Released,The Last Samurai,7.3,1895
